status,path,classification,reason
A,doc/performance_experiments/raw/phase3a/phase3a_single_lookup_targeted_20260902.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3a/phase3a_solver_containers_20260902.csv.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3a/phase3a_solver_containers_20260902.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3a/phase3a_solver_containers_final_20260902.csv.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3a/phase3a_solver_containers_final_20260902.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/control_board_copy_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/control_solver_tt_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/control_visible_solver_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/diagnostic_counters_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/diagnostic_counters_paired_v2_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/exact_five_moves_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/exact_five_moves_paired_v2_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/exact_hidden_reserve_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/exact_hidden_reserve_paired_v2_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/exact_persistent_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/exact_persistent_paired_v2_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/fallback_exact_e2e_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/fallback_state_key_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/oracle_full_verification_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/oracle_full_verification_v2_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/proof_dag_oracle_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/state_key_paired_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3b/state_key_paired_v2_final_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_asan_ubsan_ctest_20260905.log.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_build_source_provenance_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_exact_five_moves_paired_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_exact_hidden_reserve_paired_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_exact_persistent_paired_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_gprof_exact_hidden_20260905.gmon.out.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_gprof_exact_hidden_20260905.txt.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_gprof_run_exact_hidden_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_layout_off_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_layout_on_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_mate_5_7_proof_pytest_20260905.log.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_off_ctest_20260905.log.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_on_ctest_20260905.log.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_perf_unavailable_20260905.log.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_proof_dag_reveal_heavy_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_python_performance_pytest_20260905.log.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_python_pycompile_20260905.log.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_python_pytest_20260905.log.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_reprofile_exact_hidden_instrumented_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_solver_state_key_paired_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_solver_tt_paired_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_visible_five_moves_paired_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3c/stage1_visible_forced_pass_paired_20260905.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/asan_native_full.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/benchmark_tool_tests.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_asan_all.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_deploy_all.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_deploy_all_v2.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_mechanism_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_mechanism_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_native_proof_A.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_native_proof_B.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_reference-diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_release.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_verify.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_verify_python.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/build_verify_unit_v2.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/candidate_fault_header.h.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/candidate_new_header.h.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/candidate_tracked_patch.diff.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/candidate_v2/benchmark_tool_tests.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
A,doc/performance_experiments/raw/phase3d1/candidate_v2/build_diagnostic.json.gz,measurement_support,"Evidence/manifest/CSV, isolated driver or verification helper; not production patch"
